Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,30,6:30,3,0,0.0,285.29,6,1,0.142068,333.18,33,0,0.000406,275.25,21,0,0.000778,265.85
August,30,7:00,5,0,0.0,269.41,9,0,0.030513,305.22,57,0,0.005029,267.43,38,0,0.009432,280.78
August,30,7:30,12,0,0.0,290.74,15,0,0.00087,315.25,95,1,0.008407,264.75,63,1,0.015578,296.63
August,30,8:00,28,0,0.0,278.27,31,0,0.000443,313.32,162,0,0.001894,273.73,110,0,0.003395,295.8
August,30,8:30,46,0,2e-06,288.13,48,0,0.006446,314.27,234,0,0.002022,290.29,162,0,0.002673,291.72
August,30,9:00,67,0,0.000182,288.74,100,1,0.013046,304.48,325,3,0.00938,296.73,230,2,0.009281,295.21
August,30,9:30,80,0,0.003248,288.36,135,2,0.016243,311.64,393,7,0.016649,308.0,288,5,0.015849,291.28
August,30,10:00,98,1,0.007531,297.93,168,3,0.018904,319.91,486,5,0.009846,315.66,347,7,0.019651,297.01
August,30,10:30,121,1,0.005684,303.26,198,5,0.025071,330.41,548,5,0.009473,324.02,395,10,0.025271,305.54
August,30,11:00,134,2,0.014493,305.46,229,5,0.022116,333.78,587,7,0.011134,327.28,437,8,0.018206,313.08
August,30,11:30,140,4,0.026544,305.62,254,5,0.021115,335.63,602,9,0.014586,331.72,459,4,0.009173,316.1
August,30,12:00,149,6,0.040825,313.56,268,5,0.018143,334.16,613,10,0.015604,333.4,477,4,0.007982,319.83
August,30,12:30,154,8,0.052689,315.7,280,8,0.028619,337.85,614,10,0.016183,333.51,488,6,0.011893,318.38
August,30,13:00,155,4,0.025035,321.9,291,10,0.035811,338.51,609,9,0.01453,336.49,495,7,0.014968,317.97
August,30,13:30,152,1,0.008161,325.78,303,12,0.039212,337.13,610,10,0.01677,338.66,496,9,0.01855,315.17
August,30,14:00,149,2,0.015017,327.04,308,11,0.037029,340.32,614,10,0.015727,339.18,498,11,0.022346,317.72
August,30,14:30,149,2,0.01532,325.03,304,8,0.025847,343.85,605,5,0.007506,338.17,499,16,0.032728,319.21
August,30,15:00,146,1,0.004396,322.77,301,4,0.012903,337.4,577,1,0.001501,339.69,491,10,0.019433,311.13
August,30,15:30,143,0,0.000203,328.88,296,3,0.010685,334.31,561,0,0.000596,337.47,473,5,0.010102,309.3
August,30,16:00,138,0,0.000209,331.14,286,3,0.010205,344.4,543,1,0.00184,338.77,458,4,0.008055,317.58
August,30,16:30,127,1,0.004931,315.13,273,2,0.008054,351.29,507,1,0.002611,337.79,438,3,0.006245,317.41
August,30,17:00,119,2,0.016734,322.91,262,2,0.006829,348.66,479,2,0.003771,339.41,408,2,0.005856,318.16
August,30,17:30,108,1,0.013269,332.21,250,2,0.009847,350.41,459,1,0.002378,339.2,383,1,0.002781,319.59
August,30,18:00,95,1,0.006088,337.23,219,4,0.019468,353.6,425,2,0.004005,338.65,348,1,0.002931,323.71
August,30,18:30,81,1,0.009023,342.58,202,4,0.019682,351.91,388,2,0.004694,341.31,314,0,0.001135,332.54
August,30,19:00,64,0,0.004046,335.89,180,3,0.015264,344.19,349,2,0.007019,340.56,289,0,5.8e-05,331.08
August,30,19:30,51,0,0.000239,330.74,165,4,0.021244,336.03,312,3,0.010539,338.64,257,0,1e-06,326.42
August,30,20:00,40,0,2e-06,310.48,153,6,0.038438,332.97,280,3,0.010535,339.08,222,0,0.000157,315.07
August,30,20:30,33,0,0.0,298.28,133,4,0.029009,320.27,238,2,0.006492,337.21,201,1,0.003702,308.89
August,30,21:00,24,0,0.0,311.38,108,3,0.029197,315.43,200,1,0.006072,336.16,166,2,0.012394,310.48
August,30,21:30,18,0,0.0,332.47,92,2,0.020694,319.28,164,0,0.002305,330.92,142,1,0.005246,314.62
August,30,22:00,13,0,0.0,363.51,71,1,0.015004,316.94,137,0,0.000127,321.2,121,0,0.000288,312.65
August,30,22:30,9,0,0.0,336.48,56,1,0.009937,315.13,113,0,1e-06,316.01,101,0,2e-06,312.31
August,30,23:00,7,0,0.0,331.01,44,1,0.017557,299.33,89,0,0.0,313.81,81,0,0.0,306.12
August,30,23:30,5,0,0.0,289.51,38,0,0.007616,298.79,77,0,0.0,311.01,67,0,0.0,292.86
August,31,0:00,3,0,0.0,325.86,27,0,0.0,280.15,49,0,0.0,310.38,63,0,0.0,297.84
August,31,0:30,3,0,0.0,341.34,20,0,0.0,285.34,39,0,0.0,318.28,46,0,0.0,297.25
August,31,1:00,3,0,0.0,340.8,11,0,0.0,317.35,29,0,0.0,296.04,35,0,0.0,327.65
August,31,1:30,2,0,0.0,317.08,6,0,0.0,333.78,23,0,0.0,288.57,26,0,0.0,352.07
August,31,2:00,2,0,0.0,240.25,4,0,0.0,348.06,17,0,0.0,301.75,19,0,0.0,351.95
August,31,2:30,1,0,0.0,279.13,3,0,0.0,301.5,12,0,0.0,304.8,13,0,0.0,361.35
August,31,3:00,2,0,0.0,333.8,3,0,0.0,296.11,11,0,0.0,324.17,5,0,0.0,350.84
August,31,3:30,2,0,0.0,432.92,2,0,0.0,247.09,9,0,0.0,370.64,1,0,0.0,294.66
August,31,4:00,1,0,0.0,373.56,2,0,0.0,205.25,8,0,0.0,389.53,0,0,0.0,257.54
August,31,4:30,1,0,0.0,262.61,2,0,0.0,310.39,8,0,0.0,359.32,1,0,0.0,272.75
August,31,5:00,2,0,0.0,207.46,2,0,0.0,378.39,9,0,0.0,322.96,1,0,0.0,299.24
August,31,5:30,2,0,0.0,223.19,2,0,0.0,297.41,10,0,0.0,270.87,2,0,0.0,285.11
August,31,6:00,2,0,0.0,248.59,2,0,0.0,260.74,16,0,0.0,261.76,11,0,0.0,236.43
August,31,6:30,2,0,0.0,247.04,3,0,0.0,259.57,25,0,0.0,261.21,21,0,0.0,257.57
August,31,7:00,4,0,0.0,271.34,6,0,0.0,265.26,36,0,0.0,266.35,37,0,0.0,295.55
August,31,7:30,7,0,0.0,292.43,9,0,0.0,276.96,57,0,0.0,269.46,63,0,0.0,301.72
August,31,8:00,13,0,0.0,274.99,17,0,0.0,271.99,91,0,0.0,275.61,103,0,0.0,295.72
August,31,8:30,15,0,0.0,276.34,27,0,0.0,287.93,121,0,0.0,287.23,147,0,5e-06,303.24
August,31,9:00,18,0,0.0,270.55,49,0,0.0,296.06,158,0,0.0,296.25,206,0,0.000639,295.63
August,31,9:30,22,0,0.0,292.73,63,0,0.0,300.89,192,0,0.0,293.96,254,3,0.01203,286.37
August,31,10:00,26,0,0.0,296.14,79,0,5e-06,299.41,236,0,0.0,294.33,306,14,0.045618,297.94
August,31,10:30,33,0,0.0,290.29,88,0,0.000672,304.58,287,0,0.0,299.74,352,22,0.061636,312.9
August,31,11:00,34,0,0.0,292.86,97,1,0.013142,302.79,318,0,4e-06,307.96,387,13,0.032665,310.01
August,31,11:30,37,0,6e-06,297.67,110,4,0.032565,303.66,352,0,0.000526,311.08,416,6,0.015319,307.59
August,31,12:00,51,0,0.000755,296.2,124,3,0.02012,301.11,374,4,0.010873,309.12,437,3,0.006021,306.37
August,31,12:30,63,1,0.01316,297.01,138,4,0.028158,298.29,381,14,0.037171,310.8,443,5,0.012219,303.71
August,31,13:00,74,2,0.030893,298.39,156,4,0.023631,295.0,388,19,0.048878,317.94,448,11,0.02561,308.93
August,31,13:30,79,1,0.010906,297.38,164,4,0.025806,298.25,390,25,0.063447,320.75,466,11,0.023114,308.64
August,31,14:00,82,1,0.009503,302.05,172,1,0.00801,305.14,394,15,0.038238,323.51,478,5,0.011156,309.19
August,31,14:30,82,2,0.025377,305.04,174,0,0.000369,310.17,393,3,0.008299,323.27,478,7,0.014394,308.68
August,31,15:00,79,1,0.018094,306.05,179,0,0.00021,308.71,392,0,0.000357,325.39,476,5,0.010458,312.02
August,31,15:30,78,2,0.025102,301.67,184,1,0.004325,307.35,385,0,2e-06,324.75,479,7,0.015475,311.09
August,31,16:00,78,1,0.008918,298.11,180,2,0.012508,308.1,377,0,0.0,322.09,465,5,0.011615,319.6
August,31,16:30,75,0,0.000435,293.7,174,2,0.009185,307.98,364,0,0.0,326.33,446,8,0.017755,318.8
August,31,17:00,69,0,3e-06,294.33,169,2,0.013406,308.25,347,0,0.0,324.92,424,3,0.006732,321.01
August,31,17:30,64,0,0.0,293.05,165,1,0.007535,305.39,329,0,0.0,319.65,407,1,0.00263,316.39
August,31,18:00,48,0,0.0,305.35,150,2,0.013486,305.57,285,0,0.0,320.29,372,3,0.006986,308.76
August,31,18:30,40,0,0.0,296.89,137,4,0.029178,300.72,268,0,0.0,320.28,339,1,0.002764,306.17
August,31,19:00,32,0,0.0,291.34,123,5,0.043117,295.96,247,0,0.0,321.94,313,0,0.000347,309.36
August,31,19:30,31,0,0.0,287.04,113,4,0.031741,304.65,222,0,0.0,320.32,298,1,0.004645,318.77
August,31,20:00,31,0,0.0,302.02,100,1,0.008594,302.49,204,0,0.0,313.61,271,4,0.01419,316.79
August,31,20:30,28,0,0.0,302.22,88,0,0.00043,298.7,189,0,0.0,315.8,243,1,0.005699,313.09
August,31,21:00,21,0,1.1e-05,306.82,79,0,3e-06,298.72,169,0,0.0,317.76,197,0,0.000331,315.48
August,31,21:30,17,0,0.002224,328.08,70,0,0.0,301.9,146,0,0.0,312.79,175,0,0.00021,320.11
August,31,22:00,14,1,0.056187,296.8,59,0,0.0,295.54,126,0,0.0,312.13,152,1,0.005121,316.94
August,31,22:30,12,2,0.185675,311.11,49,0,0.0,284.44,109,0,0.0,310.94,128,2,0.016865,312.59
August,31,23:00,9,1,0.088081,343.8,40,0,0.0,268.71,86,0,0.0,308.94,106,1,0.007321,320.84
August,31,23:30,7,0,0.005228,303.51,36,0,0.0,268.79,72,0,0.0,306.04,90,0,0.000406,342.09
